idmedicamento,nombremedicamento,nombrelaboratorio,concentracion,princioactivo,acccionterapeutica,precioconvenio,precioLista,idFarmacia,nombrefarmacia,fecha_proceso
16449,AEROLIN 0.5MG. CAJA 5 AMP. 1ML.,,,SALBUTAMOL,,57239,59995,1,AHUMADA,2023-01-20
13166,AGUA PARA INYECTABLES 10ML X5AMP,BPH S.A,,AGUA BIDESTILADA,SOLUCIONES INYECTABLES / INFUSIONES ADITIVAS (< 100 ML),825,1499,2,SALCOBRAND,2023-01-20
13167,AGUA PARA INYECTABLES 5ML X5AMP,BPH S.A,,AGUA BIDESTILADA,SOLUCIONES INYECTABLES / INFUSIONES ADITIVAS (< 100 ML),825,1499,2,SALCOBRAND,2023-01-20
13170,AGUA BIDESTILADA X500ML,SANDERSON S.A.,,AGUA BIDESTILADA,SOLUCIONES INTRAVENOSAS,825,1499,2,SALCOBRAND,2023-01-20
13531,ALDROX (B) 70MG X10COM.REC.,PASTEUR,,ACIDO ALENDRONICO,FARMACOS PARA EL TRATAMIENTO DE ENFERMEDADES OSEAS,9749,14999,2,SALCOBRAND,2023-01-20
15726,ALCON CILO-DEX SUSP. OFT. FCO. 5ML.,,,CIPROFLOXACINA + DEXAMETASONA,,13884,28395,1,AHUMADA,2023-01-20
23602,AGE PERFECT RENAC.CELULAR CR.NOCHE X50ML,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),14579,16199,2,SALCOBRAND,2023-01-20
23603,AGE PERFECT RENAC.CELULAR CR.DIA F15 X50,LOREAL CHILE S.A.,,,CREMAS FACIALES (MASIVAS),14579,16199,2,SALCOBRAND,2023-01-20
14816,AEROVIAL 200MCG. INH. BUC. 200 DOSIS,,,BUDESONIDA,,16232,17895,1,AHUMADA,2023-01-20
15753,AFLAREX 0.1% SUSP. OFT. FCO. 5ML.,,,FLUOROMETOLONA,,19376,19975,1,AHUMADA,2023-01-20
15033,AGGLAD OFTENO 0.2% COL. FCO. 5ML.,,,BRIMONIDINA,,21851,27095,1,AHUMADA,2023-01-20
15889,ALERTOP 5MG./5ML. SOL. ORAL X 120ML,,,CETIRIZINA,,7270,7495,1,AHUMADA,2023-01-20
16159,ALDROX 70MG. CAJA 10 COMP. REC.,,,ALENDRONATO,,12067,15345,1,AHUMADA,2023-01-20
14303,ALEXIA FTE.(B) 180MG X10COM.REC.,SAVAL S.A.,,FEXOFENADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,12319,13999,2,SALCOBRAND,2023-01-20
14151,"ALENYS 27,5MCG SUSP.NAS.X120DS.",ETEX FARMACEUTICA LTDA.,,FLUTICASONA,PREPARADOS DE USO NASAL,15884,17999,2,SALCOBRAND,2023-01-20
13400,ALERXO (B) 120MG X30COM.REC,LABORATORIO CHILE,,FEXOFENADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,18059,25799,2,SALCOBRAND,2023-01-20
13401,ALERXO (B) 180MG X30COM.REC,LABORATORIO CHILE,,FEXOFENADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,18059,25799,2,SALCOBRAND,2023-01-20
16733,"ALENYS 27,5MCG. X 120 DOSIS",,,FLUTICASONA FUROATO,,19146,20145,1,AHUMADA,2023-01-20
15511,ALERTEX 100MG. CAJA 30 COMP.,,,MODAFINILO,,22060,26195,1,AHUMADA,2023-01-20
14424,ALEXIA (B) 120MG X30COM.,SAVAL S.A.,,FEXOFENADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,27031,28999,2,SALCOBRAND,2023-01-20
15515,ALERTEX 200MG. CAJA 30 COMP.,,,MODAFINILO,,34653,38895,1,AHUMADA,2023-01-20
15822,ALFIN 50MG. CAJA 1 COMP.,,,SILDENAFIL,,2032,2095,1,AHUMADA,2023-01-20
15813,ALFIN 100MG. CAJA 1 COMP.,,,SILDENAFIL,,4887,5695,1,AHUMADA,2023-01-20
23677,ALLBRIEFS LENTE OPTICO XA1901008 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23642,ALLBRIEFS CINTA PAPEL 2.5CMX9MT,MED CELL PERFUMERIA,,,PRIMEROS AUXILIOS,6389,7099,2,SALCOBRAND,2023-01-20
23631,ALLBRIEFS APOSITO TRANSPARENTE X3,MED CELL PERFUMERIA,,,PRIMEROS AUXILIOS,7289,8099,2,SALCOBRAND,2023-01-20
23630,ALLBRIEFS BOTIQUIN,MED CELL PERFUMERIA,,,PRIMEROS AUXILIOS,7739,8599,2,SALCOBRAND,2023-01-20
15827,ALFIN 50MG. CAJA 5 COMP.,,,SILDENAFIL,,9362,9895,1,AHUMADA,2023-01-20
14561,ALFADOXIN COMPRIMIDOS RECUBIERTOS 4 MG,,,DOXAZOSINA,,11710,14095,1,AHUMADA,2023-01-20
15556,ALIVAX 150MG. CAJA 30CAP.,,,PREGABALINA,,21820,22495,1,AHUMADA,2023-01-20
14425,ALEXIA FTE.(B) 180MG X30COM.REC.,SAVAL S.A.,,FEXOFENADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,27031,28999,2,SALCOBRAND,2023-01-20
23671,ALLBRIEFS LENTE OPTICO XA1901008 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23674,ALLBRIEFS LENTE OPTICO XA1901008 BROWN,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23676,ALLBRIEFS LENTE OPTICO XA1901008 BLUE #2,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23678,ALLBRIEFS LENTE OPTICO XA1901008 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23680,ALLBRIEFS LENTE OPTICO XA1901008 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23681,ALLBRIEFS LENTE OPTICO XA1901008 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23682,ALLBRIEFS LENTE OPTICO XA1901008 BLUE #0,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23683,ALLBRIEFS LENTE OPTICO XA1901008 BLUE #1,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23684,ALLBRIEFS LENTE OPTICO XA1901008 BLUE #1,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23685,ALLBRIEFS LENTE OPTICO XA1901008 BLUE #2,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23659,ALLBRIEFS LENTE OPTICO YA1902001 BROWN,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23666,ALLBRIEFS LENTE OPTICO YA1902001 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23667,ALLBRIEFS LENTE OPTICO YA1902001 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23668,ALLBRIEFS LENTE OPTICO YA1902001 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23669,ALLBRIEFS LENTE OPTICO YA1902001 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23670,ALLBRIEFS LENTE OPTICO YA1902001 BLACK #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23672,ALLBRIEFS LENTE OPTICO XA1901008 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23673,ALLBRIEFS LENTE OPTICO XA1901008 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23675,ALLBRIEFS LENTE OPTICO XA1901008 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23679,ALLBRIEFS LENTE OPTICO XA19010087 BLACK,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23792,ALLBRIEFS PCHE.CURITA X20,MED CELL PERFUMERIA,,,PRIMEROS AUXILIOS,2879,3199,2,SALCOBRAND,2023-01-20
23656,ALLBRIEFS LENTE OPTICO YA1902001 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23657,ALLBRIEFS LENTE OPTICO YA1902001 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23658,ALLBRIEFS LENTE OPTICO YA1902001 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23660,ALLBRIEFS LENTE OPTICO YA1902001 BROWN #,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23661,ALLBRIEFS LENTE OPTICO YA1902001 RED #2.,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23662,ALLBRIEFS LENTE OPTICO YA1902001 RED #00,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23663,ALLBRIEFS LENTE OPTICO YA1902001 RED #2.,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23664,ALLBRIEFS LENTE OPTICO YA1902001 RED #1.,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
23665,ALLBRIEFS LENTE OPTICO YA1902001 RED #1.,MED CELL PERFUMERIA,,,LENTES DE LECTURA,5399,5999,2,SALCOBRAND,2023-01-20
13877,ALOE FEROX 150MG X24CAP.,MEDCELL HELTY,,0,LAXANTES,4799,5999,2,SALCOBRAND,2023-01-20
16050,ALLEDRYL 5MG./5ML. JARABE FCO. 60ML.,,,LORATADINA,,6448,7995,1,AHUMADA,2023-01-20
16057,ALLEDRYL-D JARABE FCO. 120ML.,,,LORATADINA + PSEUDOEFEDRINA,,6552,8095,1,AHUMADA,2023-01-20
14040,ALLEDRYL D JBE.X120ML,PRATER,,LORATADINA / PSEUDOEFEDRINA,ANTIHISTAMINICOS PARA USO SISTEMICO,7039,7999,2,SALCOBRAND,2023-01-20
23502,ALOE VERA GEL X90CAP.,VITAMIN LIFE,,ALOE VERA,LAXANTES,11119,13899,2,SALCOBRAND,2023-01-20
16058,ALLEDRYL-D CAJA 20 CAP.,,,LORATADINA + PSEUDOEFEDRINA,,11443,13795,1,AHUMADA,2023-01-20
23491,ALOE VERA GEL X946ML,VITAMIN LIFE,,ALOE VERA,LAXANTES,11919,14899,2,SALCOBRAND,2023-01-20
13837,ALLEGRA 180MG X30COM.REC.,CHC SANOFI OTC,,FEXOFENADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,25871,29399,2,SALCOBRAND,2023-01-20
13814,ALLEGRA (R) 120MG X30COM.REC.,CHC SANOFI OTC,,FEXOFENADINA,ANTIHISTAMINICOS PARA USO SISTEMICO,30271,34399,2,SALCOBRAND,2023-01-20
14792,ALODIL 25MG.CAJA 30 COMP. REC.,,,AGOMELATINA,,36457,37585,1,AHUMADA,2023-01-20
13156,ALPRAZOLAM (B) 0.50MG X30COM.,LABORATORIO CHILE,,ALPRAZOLAM,PSICOLEPTICOS,880,1599,2,SALCOBRAND,2023-01-20
16165,ALOPURINOL 100MG. CAJA 20 COMP.,,,ALOPURINOL,,1499,1545,1,AHUMADA,2023-01-20
13096,ALOPURINOL (B) 100MG X20COM.,OPKO,,ALOPURINOL,ANTIGOTOSOS,1540,2799,2,SALCOBRAND,2023-01-20
13099,ALOPURINOL (B) 300MG X20COM.,OPKO,,ALOPURINOL,ANTIGOTOSOS,1540,2799,2,SALCOBRAND,2023-01-20
16167,ALOPURINOL 300MG. CAJA 20 COMP.,,,ALOPURINOL,,2075,2495,1,AHUMADA,2023-01-20
13430,ALONDRA (B) X30COM.REC.,ANDROMACO FARMA,,DIENOGEST,HORMONAS SEXUALES Y MODULADORES GENITALES,19575,26899,2,SALCOBRAND,2023-01-20
15619,ALONDRA CAJA 30 COMP. REC.,,,DIENOGEST,,23934,28195,1,AHUMADA,2023-01-20
16776,ALPHAGAN P 0.15%  FCO. 5ML.,,,BRIMONIDINA,,37464,41195,1,AHUMADA,2023-01-20
14794,ALPRAZOLAM 0.5MG. CAJA 30 COMP.,,,ALPRAZOLAM,,1348,1445,1,AHUMADA,2023-01-20
13211,ALTAZINC SOL.ORAL 2.5MG/5ML X120ML,SAVAL S.A.,,ZINC,SUPLEMENTOS MINERALES,7775,17799,2,SALCOBRAND,2023-01-20
13210,ALTAZINC 15MG X40COM.,SAVAL S.A.,,ZINC,SUPLEMENTOS MINERALES,8911,20399,2,SALCOBRAND,2023-01-20
13209,ALTAZINC 10MG X40COM.,SAVAL S.A.,,ZINC,SUPLEMENTOS MINERALES,9435,21599,2,SALCOBRAND,2023-01-20
13208,ALTAZINC 5MG/ML GTAS.X30ML,SAVAL S.A.,,ZINC,SUPLEMENTOS MINERALES,10221,23399,2,SALCOBRAND,2023-01-20
16610,"ALTA_ZINC 2,5MG./5ML. 120ML.",,,ZINC,,14046,17695,1,AHUMADA,2023-01-20
16609,ALTA ZINC 15MG. CAJA 40 COMP.,,,ZINC,,18002,20995,1,AHUMADA,2023-01-20
16606,ALTA ZINC 10MG. CAJA 40 COMP.,,,ZINC,,19041,21395,1,AHUMADA,2023-01-20
16613,ALTA ZINC 5MG./30ML. SOL. ORAL 30ML.,,,ZINC,,19041,21595,1,AHUMADA,2023-01-20
13225,ALTRULINE (R) 100MG X30COM.,PFIZER,,SERTRALINA,PSICOANALEPTICOS,40050,80099,2,SALCOBRAND,2023-01-20
14741,AMARYL 2MG. CAJA 30 COMP.,,,GLIMEPIRIDA,,15191,25995,1,AHUMADA,2023-01-20
15607,ALTRULINE 50MG. CAJA 30 COMP. REC.,,,SERTRALINA,,18992,45595,1,AHUMADA,2023-01-20
15778,AMARILLA 2% UGTO. OFT. POMO 4GR.,,,MERCURIO,,19229,22995,1,AHUMADA,2023-01-20
14190,AMATO (B) 25MG 60 XCOM.REC.,EUROFARMA CHILE S.A.,,TOPIRAMATO,ANTIEPILEPTICOS,20830,23299,2,SALCOBRAND,2023-01-20
13226,ALTRULINE (R) 50MG X30COM.,PFIZER,,SERTRALINA,PSICOANALEPTICOS,22650,45299,2,SALCOBRAND,2023-01-20
14742,AMARYL 4MG. CAJA 30 COMP.,,,GLIMEPIRIDA,,24931,44495,1,AHUMADA,2023-01-20
15608,ALTRULINE 50MG. CAJA 60 COMP. REC.,,,SERTRALINA,,32058,89195,1,AHUMADA,2023-01-20
16835,ALTRULINE 100MG. CAJA 30 COMP. REC.,,,SERTRALINA,,33244,81195,1,AHUMADA,2023-01-20
13224,ALTRULINE (R) 50MG X60COM.,PFIZER,,SERTRALINA,PSICOANALEPTICOS,44650,89299,2,SALCOBRAND,2023-01-20
13882,AMATO (B) 100MG X60COM.REC,EUROFARMA CHILE S.A.,,TOPIRAMATO,ANTIEPILEPTICOS,46559,58199,2,SALCOBRAND,2023-01-20
13066,AMITRIPTILINA (B) 25MG X100COM.,LABORATORIO CHILE,,AMITRIPTILINA,PSICOANALEPTICOS,1925,3499,2,SALCOBRAND,2023-01-20
13269,AMBROXOL 30MG/5ML JBE.X100ML,OPKO,,AMBROXOL CLORHIDRATO,PREPARADOS PARA LA TOS Y EL RESFRIADO,2035,3699,2,SALCOBRAND,2023-01-20
13246,AMIODARONA (B) 200MG X20COM.,HOSPIFARMA,,AMIODARONA,TERAPIA CARDIACA,2640,4799,2,SALCOBRAND,2023-01-20
13030,AMIKACINA 500MG/2ML X5AMP.,BIOSANO,,AMIKACINA,ANTIBACTERIANOS PARA USO SISTEMICO,3850,6999,2,SALCOBRAND,2023-01-20
23421,AMINO   POLVO X365G,VITAMIN LIFE,,0,SUPLEMENTOS,20799,25999,2,SALCOBRAND,2023-01-20
15855,AMBILAN BID 875/125 14 COMP. DISP.,,,AMOXICILINA + CLAVULANICO ACIDO,,24558,25395,1,AHUMADA,2023-01-20
15859,AMBILAN BID 875/125 20 COMP DISP,,,AMOXICILINA + CLAVULANICO ACIDO,,31219,35295,1,AHUMADA,2023-01-20
13947,AMATO (B) 50MG 60 XCOM.REC.,EUROFARMA CHILE S.A.,,TOPIRAMATO,ANTIEPILEPTICOS,31972,38399,2,SALCOBRAND,2023-01-20
14908,AMATO 50 MG. 60 COMP. REC.,,,TOPIRAMATO,,33196,39595,1,AHUMADA,2023-01-20
14899,AMATO 100 MG. 60 COMP. REC.,,,TOPIRAMATO,,45789,52695,1,AHUMADA,2023-01-20
13164,AMITRIPTILINA (B) 25MG X24COM.,LABORATORIO CHILE,,AMITRIPTILINA,PSICOANALEPTICOS,825,1499,2,SALCOBRAND,2023-01-20
13165,AMLODIPINO (B) 5MG X30COM.,ASCEND LABORATORIES SPA,,AMLODIPINO,BLOQUEADORES DE CANALES DE CALCIO,825,1499,2,SALCOBRAND,2023-01-20
13106,AMLODIPINO (B) 10MG X30COM.,OPKO,,AMLODIPINO,BLOQUEADORES DE CANALES DE CALCIO,1430,2599,2,SALCOBRAND,2023-01-20
16455,AMLODIPINO MDK 5MG. CAJA 30 COMP,,,AMLODIPINA,,2808,2895,1,AHUMADA,2023-01-20
14885,AMLODIPINO 5MG. CAJA 60 COMP.REC,,,AMLODIPINA,,5407,6245,1,AHUMADA,2023-01-20
14956,AMOBIOTIC 1GR. CAJA 14 COMP.,,,AMOXICILINA,,14046,16095,1,AHUMADA,2023-01-20
14409,AMOBIOTIC 1G X14COM.DISP,LABORATORIO CHILE,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,14469,15699,2,SALCOBRAND,2023-01-20
16466,AMOBIOTIC 1GR. CAJA 20 COMP.,,,AMOXICILINA,,16647,21095,1,AHUMADA,2023-01-20
13294,AMOVAL 1G X14COM.,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,9524,16099,2,SALCOBRAND,2023-01-20
14955,AMOVAL 1GR. CAJA 14 COMP.,,,AMOXICILINA,,13525,16295,1,AHUMADA,2023-01-20
16868,AMOBIOTIC 250MG/5ML POLVO SUSP.120,,,AMOXICILINA,,13525,13995,1,AHUMADA,2023-01-20
15845,AMOLEX DUO 400/57 SUSP. FCO. 70ML.,,,AMOXICILINA + CLAVULANICO ACIDO,,15787,16275,1,AHUMADA,2023-01-20
15850,AMOLEX DUO FORTE 800/57 SUSP. FCO. 70ML.,,,AMOXICILINA + CLAVULANICO ACIDO,,16194,16695,1,AHUMADA,2023-01-20
13969,AMOVAL 1G X20COM.DISP.,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,17657,20799,2,SALCOBRAND,2023-01-20
15841,AMOBIOTIC 500MG/5ML POLV SUSP FCO.120ML.,,,AMOXICILINA,,18037,18595,1,AHUMADA,2023-01-20
13570,AMOVAL (B) 750MG X21COM.,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,18169,26399,2,SALCOBRAND,2023-01-20
13749,AMOVAL (B) 500MG X21COM.,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,20002,23399,2,SALCOBRAND,2023-01-20
15858,AMOLEX DUO 875/125 CAJA 20 COMP. REC.,,,AMOXICILINA + CLAVULANICO ACIDO,,23857,24595,1,AHUMADA,2023-01-20
13216,AMOVAL DUO 800MG/5ML S.O.X35ML,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,5999,12499,2,SALCOBRAND,2023-01-20
12998,AMOVAL DUO FTE.1000MG/5ML S.O.X50ML,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,8919,16499,2,SALCOBRAND,2023-01-20
13215,AMOVAL DUO 400MG/5ML S.O.X70ML,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,9441,20199,2,SALCOBRAND,2023-01-20
13237,AMOVAL 250MG/5ML JBE.X100ML,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,10556,20599,2,SALCOBRAND,2023-01-20
13564,AMOVAL 500MG/5ML JBE.X100ML,SAVAL S.A.,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,12890,18999,2,SALCOBRAND,2023-01-20
15835,AMOVAL DUO SUSP. 1000MG/5ML FCO. 50ML.,,,AMOXICILINA,,13837,17295,1,AHUMADA,2023-01-20
16467,AMOVAL DUO FORTE 800MG/5ML SUSP. FCO. 70,,,AMOXICILINA,,15815,19795,1,AHUMADA,2023-01-20
16869,AMOVAL 500MG/5ML SUSP. FCO. 100ML.,,,AMOXICILINA,,16440,19995,1,AHUMADA,2023-01-20
15838,AMOVAL 250MG/5ML SUSP. FCO. 100ML.,,,AMOXICILINA,,17688,19395,1,AHUMADA,2023-01-20
14958,AMOVAL 1GR. CAJA 20 COMP.,,,AMOXICILINA,,19561,21895,1,AHUMADA,2023-01-20
15837,AMOXICILINA 250MG/5ML SUSP. FCO.60ML,,,AMOXICILINA,,1348,1445,1,AHUMADA,2023-01-20
13098,AMOXICILINA 250MG/5ML  S.O X60ML,HM SPA,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,1540,2799,2,SALCOBRAND,2023-01-20
13021,AMOX/AC.CLAVULANICO (B) 875/125 X20COM.,OPKO,,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,7755,14099,2,SALCOBRAND,2023-01-20
15839,AMOVAL DUO SUSP. 400MG/5ML. FCO. 70ML.,,,AMOXICILINA,,16647,18595,1,AHUMADA,2023-01-20
15836,AMOVAL DUO SUSP. 1000MG/5ML FCO. 90ML.,,,AMOXICILINA,,16960,20995,1,AHUMADA,2023-01-20
14960,AMOXICILINA 500MG. CAJA 6 CAP.,,,AMOXICILINA,,965,995,1,AHUMADA,2023-01-20
13115,AMOXICILINA 500MG/5ML JBE.X60ML,OPKO,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,1320,2399,2,SALCOBRAND,2023-01-20
13069,AMOXICILINA 750MG X10COM.,HOSPIFARMA,,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,1870,3399,2,SALCOBRAND,2023-01-20
15840,AMOXICILINA 500MG/5ML SUSP. FCO. 60ML,,,AMOXICILINA,,2075,2995,1,AHUMADA,2023-01-20
13032,AMOXICILINA/CLAVUL (B) 500/125 X20COM.,OPKO,,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,3740,6799,2,SALCOBRAND,2023-01-20
14959,AMOXICILINA 500 MG.CAJA 21 COMP,,,AMOXICILINA,,4069,4195,1,AHUMADA,2023-01-20
16871,AMOXICILINA+AC.CLAV 500/125 20 COMP.REC,,,AMOXICILINA + CLAVULANICO ACIDO,,7173,7395,1,AHUMADA,2023-01-20
15856,AMOXICILINA+AC.CLAV. 875/125MG.14 COMP.,,,AMOXICILINA + CLAVULANICO ACIDO,,14150,15995,1,AHUMADA,2023-01-20
16873,AMOXICILINA+AC.CLAV.875/125MG.20COMP REC,,,AMOXICILINA + CLAVULANICO ACIDO,,16647,18995,1,AHUMADA,2023-01-20
13109,AMPICILINA 500MG X10COM.,HOSPIFARMA,,AMPICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,1375,2499,2,SALCOBRAND,2023-01-20
14963,AMPICILINA 500MG. CAJA 10 CAP.,,,AMPICILINA,,1741,1795,1,AHUMADA,2023-01-20
13606,AMOXICILINA/CLAVUL (B) 875/125 X14COM.,OPKO,,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO,6325,11499,2,SALCOBRAND,2023-01-20
16305,AMPARAX 1MG. CAJA 30 COMP.,,,LORAZEPAM,,7707,19195,1,AHUMADA,2023-01-20
16304,AMPARAX S.L. 1MG. CAJA 25 COMP.,,,LORAZEPAM,,10679,27695,1,AHUMADA,2023-01-20
14882,AMPINO 10MG. CAJA 30COMP.,,,AMLODIPINA,,13109,14595,1,AHUMADA,2023-01-20
14886,AMPINO 5 MG. CAJA 30 COMP.,,,AMLODIPINA,,13733,15595,1,AHUMADA,2023-01-20
14493,AMPLIRON VL 10/160 COMPRIMIDOS RECUBIERTOS,,,AMLODIPINA + VALSARTAN,,20360,20990,1,AHUMADA,2023-01-20
15494,AMPARAX 2MG. CAJA 30 COMP.,,,LORAZEPAM,,24245,24995,1,AHUMADA,2023-01-20
14341,AMPARAX SL 1MG X25TAB.,PFIZER,,LORAZEPAM,PSICOLEPTICOS,24375,27699,2,SALCOBRAND,2023-01-20
16081,ANALGEX 100MG/ML. GTS. ORAL FCO. 20ML.,,,TRAMADOL,,12484,13595,1,AHUMADA,2023-01-20
14502,AMPLIRON VL 5/80 COMPRIMIDOS RECUBIERTOS,,,AMLODIPINA + VALSARTAN,,20365,20995,1,AHUMADA,2023-01-20
14476,AMPLIRON VL H 10/320/25 CAJA 28 CAP.,,,AMLODIPINA + HIDROCLOROTIAZIDA + VALSARTAN,,20409,21040,1,AHUMADA,2023-01-20
14468,"AMPLIRON VL H 10/160/12,5 COMPRIMIDOS RECUBIERTOS",,,AMLODIPINA + HIDROCLOROTIAZIDA + VALSARTAN,,20414,21045,1,AHUMADA,2023-01-20
14477,"AMPLIRON VL H 5/160/12,5 CJ. 28COMP.REC.",,,AMLODIPINA + HIDROCLOROTIAZIDA + VALSARTAN,,20414,21045,1,AHUMADA,2023-01-20
16291,ANAFRANIL 25MG. CAJA 20 GRAG.,,,CLOMIPRAMINA,,21197,28995,1,AHUMADA,2023-01-20
13681,ANAFRANIL (R) 25MG X20GRA.,NOVARTIS CHILE S.A.,,CLOMIPRAMINA,PSICOANALEPTICOS,21615,27899,2,SALCOBRAND,2023-01-20
16292,ANAFRANIL 25MG. CAJA 3 AMP. 2ML.,,,CLOMIPRAMINA,,27155,27995,1,AHUMADA,2023-01-20
16882,ANAFRANIL 75MG. CAJA 20 COMP. REC. LP.,,,CLOMIPRAMINA,,46123,62795,1,AHUMADA,2023-01-20
13692,ANAFRANIL 75MG X20GRA.,NOVARTIS CHILE S.A.,,CLOMIPRAMINA,PSICOANALEPTICOS,47397,60399,2,SALCOBRAND,2023-01-20
13180,ANOVULATORIOS MICRO.X21COM.,ANDROMACO FARMA,,ETINILESTRADIOL / LEVONORGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES,660,1199,2,SALCOBRAND,2023-01-20
13016,ANASTROZOL (B) 1MG X30COM.REC.,HOSPIFARMA,,ANASTROZOL,TERAPIA ENDOCRINA,10395,18899,2,SALCOBRAND,2023-01-20
14562,ANGICON 4MG. CAJA 30 COMP.,,,DOXAZOSINA,,13837,14295,1,AHUMADA,2023-01-20
14009,ANFIBOL (B) 5MG X30COM.REC.,RECALCINE,,NEBIVOLOL,AGENTES BETA-BLOQUEADORES,17687,20099,2,SALCOBRAND,2023-01-20
14653,ANFIBOL 5MG X 30 COMP. REC.,,,NEBIVOLOL,,18813,19395,1,AHUMADA,2023-01-20
