idMedicamento,nombreMedicamento,principioActivo,accionTerapeutico
13106,AMLODIPINO (B) 10MG X30COM.,AMLODIPINO,BLOQUEADORES DE CANALES DE CALCIO
13165,AMLODIPINO (B) 5MG X30COM.,AMLODIPINO,BLOQUEADORES DE CANALES DE CALCIO
17102,AMLODIPINO 10 MG. 30 COMP.,AMLODIPINO,ANTIHIPERTENSIVO
17094,AMLODIPINO 5 MG. 30 COMP. (OPK) (B).,AMLODIPINO,ANTIHIPERTENSIVO
14885,AMLODIPINO 5MG. CAJA 60 COMP.REC,AMLODIPINA,
16455,AMLODIPINO MDK 5MG. CAJA 30 COMP,AMLODIPINA,
14409,AMOBIOTIC 1G X14COM.DISP,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
14956,AMOBIOTIC 1GR. CAJA 14 COMP.,AMOXICILINA,
16466,AMOBIOTIC 1GR. CAJA 20 COMP.,AMOXICILINA,
16868,AMOBIOTIC 250MG/5ML POLVO SUSP.120,AMOXICILINA,
15841,AMOBIOTIC 500MG/5ML POLV SUSP FCO.120ML.,AMOXICILINA,
15845,AMOLEX DUO 400/57 SUSP. FCO. 70ML.,AMOXICILINA + CLAVULANICO ACIDO,
15858,AMOLEX DUO 875/125 CAJA 20 COMP. REC.,AMOXICILINA + CLAVULANICO ACIDO,
15850,AMOLEX DUO FORTE 800/57 SUSP. FCO. 70ML.,AMOXICILINA + CLAVULANICO ACIDO,
13749,AMOVAL (B) 500MG X21COM.,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
13570,AMOVAL (B) 750MG X21COM.,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
13294,AMOVAL 1G X14COM.,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
13969,AMOVAL 1G X20COM.DISP.,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
14955,AMOVAL 1GR. CAJA 14 COMP.,AMOXICILINA,
14958,AMOVAL 1GR. CAJA 20 COMP.,AMOXICILINA,
13237,AMOVAL 250MG/5ML JBE.X100ML,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
15838,AMOVAL 250MG/5ML SUSP. FCO. 100ML.,AMOXICILINA,
13564,AMOVAL 500MG/5ML JBE.X100ML,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
16869,AMOVAL 500MG/5ML SUSP. FCO. 100ML.,AMOXICILINA,
13215,AMOVAL DUO 400MG/5ML S.O.X70ML,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
13216,AMOVAL DUO 800MG/5ML S.O.X35ML,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
16467,AMOVAL DUO FORTE 800MG/5ML SUSP. FCO. 70,AMOXICILINA,
12998,AMOVAL DUO FTE.1000MG/5ML S.O.X50ML,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
15835,AMOVAL DUO SUSP. 1000MG/5ML FCO. 50ML.,AMOXICILINA,
15836,AMOVAL DUO SUSP. 1000MG/5ML FCO. 90ML.,AMOXICILINA,
15839,AMOVAL DUO SUSP. 400MG/5ML. FCO. 70ML.,AMOXICILINA,
13021,AMOX/AC.CLAVULANICO (B) 875/125 X20COM.,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
17056,AMOXICILINA + AC. CLAVULANICO 500/125 MG. 20 COMP. (OPK) (B),AMOXICILINA/ÁCIDO CLAVULÁNICO,ANTIBIOTICO
17075,AMOXICILINA + AC. CLAVULANICO 875/125 MG. 14 COMP. (OPK) (B),AMOXICILINA/ÁCIDO CLAVULÁNICO,ANTIBIOTICO
17011,AMOXICILINA + AC. CLAVULANICO 875/125 MG. 20 COMP. (OPK) (B),AMOXICILINA/ÁCIDO CLAVULÁNICO,ANTIBIOTICO
17038,AMOXICILINA 250 MG./5 ML. JBE. 60 ML. (VOL),AMOXICILINA,ANTIBIOTICO
13098,AMOXICILINA 250MG/5ML  S.O X60ML,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
15837,AMOXICILINA 250MG/5ML SUSP. FCO.60ML,AMOXICILINA,
17112,AMOXICILINA 500 MG. 21 CAPS. (B) (DFM),ATENOLOL,ANTIBIOTICO
17113,AMOXICILINA 500 MG. 21 CAPS. (B) (DFM),AMOXICILINA,ANTIBIOTICO
14959,AMOXICILINA 500 MG.CAJA 21 COMP,AMOXICILINA,
14960,AMOXICILINA 500MG. CAJA 6 CAP.,AMOXICILINA,
13115,AMOXICILINA 500MG/5ML JBE.X60ML,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
15840,AMOXICILINA 500MG/5ML SUSP. FCO. 60ML,AMOXICILINA,
13069,AMOXICILINA 750MG X10COM.,AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
16871,AMOXICILINA+AC.CLAV 500/125 20 COMP.REC,AMOXICILINA + CLAVULANICO ACIDO,
15856,AMOXICILINA+AC.CLAV. 875/125MG.14 COMP.,AMOXICILINA + CLAVULANICO ACIDO,
16873,AMOXICILINA+AC.CLAV.875/125MG.20COMP REC,AMOXICILINA + CLAVULANICO ACIDO,
13032,AMOXICILINA/CLAVUL (B) 500/125 X20COM.,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
13606,AMOXICILINA/CLAVUL (B) 875/125 X14COM.,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
16305,AMPARAX 1MG. CAJA 30 COMP.,LORAZEPAM,
15494,AMPARAX 2MG. CAJA 30 COMP.,LORAZEPAM,
16304,AMPARAX S.L. 1MG. CAJA 25 COMP.,LORAZEPAM,
14341,AMPARAX SL 1MG X25TAB.,LORAZEPAM,PSICOLEPTICOS
13109,AMPICILINA 500MG X10COM.,AMPICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
14963,AMPICILINA 500MG. CAJA 10 CAP.,AMPICILINA,
14882,AMPINO 10MG. CAJA 30COMP.,AMLODIPINA,
14886,AMPINO 5 MG. CAJA 30 COMP.,AMLODIPINA,
14493,AMPLIRON VL 10/160 COMPRIMIDOS RECUBIERTOS,AMLODIPINA + VALSARTAN,
14502,AMPLIRON VL 5/80 COMPRIMIDOS RECUBIERTOS,AMLODIPINA + VALSARTAN,
14468,"AMPLIRON VL H 10/160/12,5 COMPRIMIDOS RECUBIERTOS",AMLODIPINA + HIDROCLOROTIAZIDA + VALSARTAN,
14476,AMPLIRON VL H 10/320/25 CAJA 28 CAP.,AMLODIPINA + HIDROCLOROTIAZIDA + VALSARTAN,
14477,"AMPLIRON VL H 5/160/12,5 CJ. 28COMP.REC.",AMLODIPINA + HIDROCLOROTIAZIDA + VALSARTAN,
13681,ANAFRANIL (R) 25MG X20GRA.,CLOMIPRAMINA,PSICOANALEPTICOS
16291,ANAFRANIL 25MG. CAJA 20 GRAG.,CLOMIPRAMINA,
16292,ANAFRANIL 25MG. CAJA 3 AMP. 2ML.,CLOMIPRAMINA,
13692,ANAFRANIL 75MG X20GRA.,CLOMIPRAMINA,PSICOANALEPTICOS
16882,ANAFRANIL 75MG. CAJA 20 COMP. REC. LP.,CLOMIPRAMINA,
16081,ANALGEX 100MG/ML. GTS. ORAL FCO. 20ML.,TRAMADOL,
13016,ANASTROZOL (B) 1MG X30COM.REC.,ANASTROZOL,TERAPIA ENDOCRINA
13303,ANASVITAE (B) 1MG X30COM.REC.,ANASTROZOL,TERAPIA ENDOCRINA
15706,ANDROGEL 50MG CAJA 50 SOBRES,TESTOSTERONA,
14009,ANFIBOL (B) 5MG X30COM.REC.,NEBIVOLOL,AGENTES BETA-BLOQUEADORES
14653,ANFIBOL 5MG X 30 COMP. REC.,NEBIVOLOL,
13838,ANGELIG X28COM.REC.,DROSPIRENONA / ESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
14562,ANGICON 4MG. CAJA 30 COMP.,DOXAZOSINA,
14067,ANORO 55/22MCG INH.X30DS.,UMECLIDINIO / VILANTEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
16740,ANORO ELLIPTA 55/22 MCG PLV INH 30 DOS.,UMECLIDINIUM BROMURO + VILANTEROL,
13180,ANOVULATORIOS MICRO.X21COM.,ETINILESTRADIOL / LEVONORGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES
16845,ANOVULATORIOS MICRODOSIS CAJA 21 COMP,ETINILESTRADIOL + LEVONORGESTREL,
16014,ANPOSEL 15MG. CAJA 10 COMP.,MELOXICAM,
15463,ANSIETIL 30MG. CAJA 30 COMP.,KETAZOLAM,
16548,ANTABUS 500MG. CAJA 24 TAB.,DISULFIRAM,
14800,ANTALIN CAJA 30 COMP. REC.,AMITRIPTILINA + CLORDIAZEPOXIDO,
14801,ANTALIN FORTE CAJA 30 COMP.REC.,AMITRIPTILINA + CLORDIAZEPOXIDO,
15040,ANUAR CAJA 21 COMP.,CIPROTERONA + ETINILESTRADIOL,
13534,ANULETTE 20 CD X28COM.,ETINILESTRADIOL / LEVONORGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES
15679,ANULETTE 20-CD CAJA 28 COMP,ETINILESTRADIOL + LEVONORGESTREL,
13548,ANULETTE CD X28COM.,ETINILESTRADIOL / LEVONORGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES
13441,ANULETTE X21COM.,ETINILESTRADIOL / LEVONORGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES
15676,ANULETTE-CD CAJA 28 COMP.,ETINILESTRADIOL + LEVONORGESTREL,
15523,ANZAP 10MG. CAJA 30 COMP. REC.,OLANZAPINA,
16576,APETROL JARABE FCO. 120ML.,ASCORBICO ACIDO + CIPROHEPTADINA + NICOTINAMIDA + PIRIDOXINA + RIBOFLAVINA + TIAMINA,
13345,APIDRA SOLOSTAR 100UI CARTR.X1,INSULINA GLULISINA,FARMACOS EN DIABETES
14889,APLACID 50MG CAJA 40CAP,SULPIRIDA,
14478,APROVASC 150/5 MG. CAJA 28 COMP.REC.,AMLODIPINA + IRBESARTAN,
14479,APROVASC 300/5 MG. CAJA 28 COMP.REC.,AMLODIPINA + IRBESARTAN,
13820,APROVASC 300/5MG X28COM.REC.,AMLODIPINO / IRBESARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14621,APROVEL 150MG. CAJA 28 COMP. REC.,IRBESARTAN,
16409,APROVEL 300MG. CAJA 28 COMP.REC.,IRBESARTAN,
15507,ARADIX 10MG. CAJA 30 COMP.,METILFENIDATO,
16565,ARADIX RETARD 10MG. CAJA 30 COMP.LP,METILFENIDATO,
16566,ARADIX RETARD 20MG. CAJA 30 COMP.LP,METILFENIDATO,
14643,ARATAN  50MG. CAJA 30 COMP.,LOSARTAN,
14636,ARATAN 100MG. CAJA 30 COMP.,LOSARTAN,
14593,ARATAN-D CAJA 30 COMP.,HIDROCLOROTIAZIDA + LOSARTAN,
14590,ARATAN-D FORTE CAJA 30 COMP. REC.,HIDROCLOROTIAZIDA + LOSARTAN,
16209,ARAVA 20MG. CAJA 30 COMP. REC.,LEFLUNOMIDA,
15613,ARCALION 200MG. CAJA 30 COMP. REC.,SULBUTIAMINA,
16490,ARCOLANE 2% SH. FCO. 100ML.,KETOCONAZOL,
13207,ARCOXIA (R) 120MG X7COM.REC.,ETORICOXIB,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13442,ARCOXIA (R) 60MG X14COM.REC.,ETORICOXIB,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13671,ARCOXIA (R) 90MG X14COM.REC.,ETORICOXIB,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
16714,"ARCOXIA 120MG CAJA 7 COMP,REC",ETORICOXIB,
16715,ARCOXIA 60MG CAJA 14 COMP REC.,ETORICOXIB,
16158,ARENDAL 70MG. CAJA 4 COMP.,ALENDRONATO,
13701,ARGIUM (B) 200MG X10CAP.,CELECOXIB,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13452,ARGIUM (B) 200MG X30CAP.,CELECOXIB,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15312,ARGIUM 200MG CAJA 10 CAP.,CELECOXIB,
15317,ARGIUM 200MG CAJA 30 CAP.,CELECOXIB,
15341,ARILEX FT 15MG. CAJA 30 COMP. DES. BUC.,ARIPIPRAZOL,
13296,ARIVITAE (B) 10MG X28COM.,ARIPIPRAZOL,PSICOLEPTICOS
13301,ARIVITAE (B) 15MG X28COM.REC,ARIPIPRAZOL,PSICOLEPTICOS
13315,ARIVITAE (B) 5MG X28COM.REC,ARIPIPRAZOL,PSICOLEPTICOS
15337,ARIVITAE 10MG CAJA 28 COMP.,ARIPIPRAZOL,
15342,ARIVITAE 15MG CAJA 28 COMP.,ARIPIPRAZOL,
14296,ARLETTE (B) 28 X28COM.REC.,DESOGESTREL,HORMONAS SEXUALES Y MODULADORES GENITALES
15327,ARLETTE 28 0.075MG. CAJA 28 COMP.,DESOGESTREL,
15066,ARNELA  500MG. CAJA 2  OVULOS,CLOTRIMAZOL,
23858,ARNICA GEL X60G,ARNICA,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR
16731,ARNUITY ELLIPTA PLV INH 100 MCG 30 DOSIS,FLUTICASONA FUROATO,
13493,AROTEX (B) 20MG X30COM.REC,PAROXETINA,PSICOANALEPTICOS
15537,AROTEX 20 MG 30COMP REC,PAROXETINA,
14086,AROXAT (R) 20MG X30COM.REC.,PAROXETINA,PSICOANALEPTICOS
15536,AROXAT 20MG. CAJA 30 COMP.REC,PAROXETINA,
14082,AROXAT CR (R) 25MG X30COM.PROL.,PAROXETINA,PSICOANALEPTICOS
16320,AROXAT CR 12.5MG. CAJA 30 COMP.,PAROXETINA,
15540,AROXAT CR 25MG. CAJA 30 COMP.,PAROXETINA,
15541,AROXAT CR 37.5 CAJA 30COMP,PAROXETINA,
16397,ARTESOL 100MG. CAJA 30 COMP.,CILOSTAZOL,
13868,ARTIFREE X60COM,CONDROITINA / GLUCOSAMINA,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15978,ARTREN 15MG./ML. GTS. FCO. 20ML.,DICLOFENACO,
13656,ARTREXIB (B) 200MG X10CAP.,CELECOXIB,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13483,ARTREXIB (B) 200MG X30CAP.,CELECOXIB,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
16210,ARTRILAB 20MG. CAJA 30 COMP.REC,LEFLUNOMIDA,
16983,ARTRIZONA 50MG. CAJA 30 CAP.,DIACEREINA,
14452,ARTROTIN (B) 20MG X30COM.REC.,LEFLUNOMIDA,INMUNOSUPRESORES
16211,ARTROTIN 20MG. CAJA 30 COMP. REC.,LEFLUNOMIDA,
13378,ARVIGIL FT 200MG X30COM.,ARMODAFINILO,PSICOANALEPTICOS
15348,ARVIGIL FT 200MG. CAJA 30 COMP.,ARMODAFINILO,
13653,ARZIMOL 2% CR.TOPICA X15G,0,ANTIBIOTICOS Y QUIMIOTERAPICOS PARA USO DERMATOLOGICO
13494,ARZIMOL B CR.TOPICA X15G,ACIDO FUSIDICO / BETAMETASONA (VALERATO),CORTICOCOSTEROIDES TOPICOS
15573,ASICOT 100MG. CAJA 30 COMP. REC.,QUETIAPINA,
15580,ASICOT 25MG. CAJA 30 COMP. REC.,QUETIAPINA,
23510,ASTAXANTHIN 8MG X60CAP.,0,OTROS FARMACOS PARA ALTERACIONES DEL SISTEMA MUSCULO-ESQUELETICO
13336,ASVENTOL (B) 10MG X30COM.,MONTELUKAST,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
13715,ASVENTOL (B) 4MG X30SOBRES,MONTELUKAST,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
16444,ASVENTOL 10MG. CAJA 30 COMP.,MONTELUKAST,
16446,ASVENTOL 4MG. 30 COMP. MAST.,MONTELUKAST,
14863,ASVENTOL 5MG. CAJA 30 COMP. MAST,MONTELUKAST,
13891,ATACAND (R) 16MGX30COM.,CANDESARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
13719,ATACAND (R) 8MG X30COM.,CANDESARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14515,ATACAND 16MG.CAJA 30 COMP,CANDESARTAN,
16390,ATACAND 8MG. CAJA 30 COMP.,CANDESARTAN,
14516,"ATACAND PLUS 16/12,5 MG. CAJA 30 COMP.",CANDESARTAN + HIDROCLOROTIAZIDA,
13892,ATACAND PLUS 16/12.5MG X30COM.,CANDESARTAN / HIDROCLOROTIAZIDA,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA
14919,ATEMPERATOR 250MG. CAJA 50 COMP. REC.,VALPROATO SEMISODIO,
14923,ATEMPERATOR 500MG. CAJA 50 COMP. REC.,VALPROATO SEMISODIO,
16420,ATENFAR COMPRIMIDOS RECUBIERTOS 20 MG,ATORVASTATINA,
13112,ATENOLOL (B) 100MG X20CAP.,ATENOLOL,AGENTES BETA-BLOQUEADORES
13183,ATENOLOL (B) 50MG X20COM.,ATENOLOL,AGENTES BETA-BLOQUEADORES
14505,ATENOLOL 100MG. CAJA 20 COMP,ATENOLOL,
17117,ATENOLOL 50 MG. 20 COMP. (OPK) (B),ATENOLOL,ANIHIPERTENSIVO
14507,ATENOLOL 50MG. CAJA 20 COMP,ATENOLOL,
23394,ATOPIX EMULSION X200G,0,EMOLIENTES Y PROTECTORES
13076,ATORVASTATINA (B) 10MG X30COM.,ATORVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
13075,ATORVASTATINA (B) 20MG X30COM.,ATORVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
13058,ATORVASTATINA (B) 40MG X30COM.REC,ATORVASTATINA,AGENTES MODIFICADORES DE LOS LIPIDOS
17103,ATORVASTATINA 10 MG. 30 COMP. (LCH) (B),ATORVASTATINA,HIPOLIPEMIANTE
14685,ATORVASTATINA 10MG.CAJA 30GR.,ATORVASTATINA,
17104,ATORVASTATINA 20 MG. 30 COMP. (OPK) (B),ATORVASTATINA,HIPOLIPEMIANTE
17105,ATORVASTATINA 20 MG. 30 COMP. (OPK) (B),ATORVASTATINA,HIPOLIPEMIANTE
14694,ATORVASTATINA 20MG. CAJA 30 GRAG.,ATORVASTATINA,
16505,ATRINAT CAJA 1 VIAL 1ML.,TRIAMCINOLONA ACETONIDA,
15711,ATROPINA 1% COL. FCO. 10ML.,ATROPINA,
13013,ATROPINA 1% SOF.X5ML,ATROPINA,OFTALMOLOGICOS
13910,ATROVENT 0.025% NEB.X20ML,BROMURO DE IPRATROPIO,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
16442,ATROVENT 0.025% SOL. FCO. 20ML.,IPRATROPIO,
14847,ATROVENT 0.03% INH. NAS. FCO. 15ML.,IPRATROPIO,
13354,ATROVENT HFA 20MCG INH.X200DS,BROMURO DE IPRATROPIO,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14849,ATROVENT HFA. INHALACION 10ML. 200 DOSIS,IPRATROPIO,
16341,AUBAGIO 14MG CAJA 28TABL.,TERIFLUNOMIDA,
23406,AUDIFONO DIGITEMP,0,ACCESORIOS MEDICOS
15842,AUGMENTIN 1.000/125MG. CAJA 21SOBRES,AMOXICILINA + CLAVULANICO ACIDO,
14152,AUGMENTIN BID (R) 875/125 X14COM.REC.,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
14144,AUGMENTIN BID (R) 875/125 X20COM.REC.,ACIDO CLAVULANICO / AMOXICILINA,ANTIBACTERIANOS PARA USO SISTEMICO
15846,AUGMENTIN BID 400/57 MG. CAJA 20 SOBRES,AMOXICILINA + CLAVULANICO ACIDO,
15847,AUGMENTIN BID 400MG/5ML SUSP. FCO. 70ML,AMOXICILINA + CLAVULANICO ACIDO,
16872,AUGMENTIN BID 875/125MG. CAJA 14 SOBRES,AMOXICILINA + CLAVULANICO ACIDO,
15852,AUGMENTIN BID 875/125MG. CAJA 20 COMP.,AMOXICILINA + CLAVULANICO ACIDO,
15848,AUGMENTIN ES 600MG/5ML SUSP. FCO. 100ML.,AMOXICILINA + CLAVULANICO ACIDO,
14834,AURITUSS 25/125MCG. INH. BUC. 120 DOSIS,FLUTICASONA + SALMETEROL,
15383,AUSENTRON 25MG. X 30 COMP. REC.,CLOMIPRAMINA,
15975,AUTDOL 15MG/ML 20ML GOTAS,DICLOFENACO,
14195,AUXXIL (B) 500MG X10COM.REC.,LEVOFLOXACINO,ANTIBACTERIANOS PARA USO SISTEMICO
14223,AUXXIL (B) 750MG X10COM.REC.,LEVOFLOXACINO,ANTIBACTERIANOS PARA USO SISTEMICO
14442,AUXXIL (B) 750MG X7COM.REC.,LEVOFLOXACINO,ANTIBACTERIANOS PARA USO SISTEMICO
14977,AUXXIL 500MG. X 10 COMP.,LEVOFLOXACINO,
14980,AUXXIL 500MG. X 14 CR.,LEVOFLOXACINO,
14986,AUXXIL 750MG. CAJA 10 COMP.,LEVOFLOXACINO,
14989,AUXXIL 750MG. CAJA 7 COMP. REC.,LEVOFLOXACINO,
16732,"AVAMYS 27,5MCG. SUSP. AER. 120 DOS. NAS",FLUTICASONA FUROATO,
14001,AVAMYS 27.5MCG SOL.NAS.X120DS.,FLUTICASONA,PREPARADOS DE USO NASAL
15782,AVELOX  I.V. 400MG. FCO. 250ML.,MOXIFLOXACINA,
14062,AVELOX (R) 400MG X10COM.REC.,MOXIFLOXACINO,ANTIBACTERIANOS PARA USO SISTEMICO
14078,AVELOX (R) 400MG X7COM.REC.,MOXIFLOXACINO,ANTIBACTERIANOS PARA USO SISTEMICO
16129,AVELOX 400MG. CAJA 10 COMP.,MOXIFLOXACINA,
16126,AVELOX 400MG. CAJA 7 COMP.,MOXIFLOXACINA,
23143,AVENE CICALFATE POST ACTO 40 ML,,REGENERADOR Y CICATRIZANTE
23142,AVENE CLEANANCE HYDRA CREMA 40 ML,,PIELES GRASAS / ACNÉ
23130,AVENE CLEANANCE WOMEN NOCHE,,PIELES GRASAS / ACNÉ
23144,AVENE FLUIDO MINERAL COLOR SPF50+ 40ML,,PROTECCIÓN SOLAR
23145,AVENE FLUIDO MINERAL SPF 50+ 40ML,,PROTECCIÓN SOLAR
23134,AVENE PIELES INTOLERANTES CREMA DEFI 50 ML,,PILES SENSIBLES /ROJECES
23166,AVENE SOLAR INTENSE PRO SPF50+150ML,,PROTECCIÓN SOLAR
23146,AVENE XERACALM ACEITE LIMPIADOR 400 ML,,PIELES SECAS / PIELES ATÓPICAS
23135,AVENE XERACALM BÁLSAMO DEFI 200 ML,,PIELES SECAS / PIELES ATÓPICAS
23136,AVENE XERACALM DEFI CREMA 200 ML,,PIELES SECAS / PIELES ATÓPICAS
16946,AVIATUS JARABE  30 MG/5 ML FC 120 ML.,LEVODROPROPIZINA,
15788,AVODART 0.5MG. CAJA 30CAP,DUTASTERIDA,
16300,AVONEX INTERFERON PLV. 30MCG/ML X 4VIAL,INTERFERON BETA 1A,
23436,AVOPLUS X60TAB.,GLYCINE MAX / PULPA DE PERSEA GRATISSIMA,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15065,AXASOL 500MG. CAJA 2 OVULOS VAG.,CLOTRIMAZOL,
15712,AZ OFTENO 0.05% COL. FCO. 5ML,AZELASTINA,
14129,AZARGA SOFT.X5ML,BRINZOLAMIDA / TIMOLOL,OFTALMOLOGICOS
15721,AZARGA SUSPENSION OFTALMICA 5ML.,BRINZOLAMIDA + TIMOLOL,
13018,AZATIOPRINA (B) 50MG X100COM.,AZATIOPRINA,INMUNOSUPRESORES
15864,AZITROM 200MG./5ML. POLVO SUSP 30ML.,AZITROMICINA,
15874,AZITROM 500MG. CAJA 6 COMP.,AZITROMICINA,
15871,AZITROM 500MG. X 3 COMP. REC.,AZITROMICINA,
15867,AZITROM FORTE 400MG./5ML. PLV SUSP 30ML.,AZITROMICINA,
13110,AZITROMICINA (B) 500MG X3COM.,AZITROMICINA,ANTIBACTERIANOS PARA USO SISTEMICO
13271,AZITROMICINA (B) 500MG X6COM.,AZITROMICINA,ANTIBACTERIANOS PARA USO SISTEMICO
17040,AZITROMICINA 200 MG. 15 ML. (SAN),AZITROMICINA,ANTIBIOTICO
15865,AZITROMICINA 200MG/5ML PLV FCO 30ML,AZITROMICINA,
13623,AZITROMICINA 200MG/5ML S.O X30ML,AZITROMICINA,ANTIBACTERIANOS PARA USO SISTEMICO
13024,AZITROMICINA 200MG/5ML S.O.X15ML,AZITROMICINA,ANTIBACTERIANOS PARA USO SISTEMICO
17015,AZITROMICINA 500 MG. 6 COMP. (VOL),AZITROMICINA,ANTIBIOTICO
15870,AZITROMICINA 500MG. CAJA 3 COMP.,AZITROMICINA,
15873,AZITROMICINA 500MG. CAJA 6 COMP.REC.,AZITROMICINA,
17039,AZITROMICINA POLVO SUSP. 30 ML,AZITROMICINA,ANTIBIOTICO
14246,AZOPT 1% SOF.X5ML,BRINZOLAMIDA,OFTALMOLOGICOS
16352,AZOPT 1% SUSP. OFT. FCO. 5ML.,BRINZOLAMIDA,
14155,AZULFIDINE 500MG X100COM.,LEVADURA DE CERVEZA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
14230,AZULFIDINE 500MG X30COM.,SULFASALAZINA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
15785,AZULFIDINE 500MG. CAJA 30 COMP.,SULFASALAZINA,
16985,AZULFIDINE 500MG.CAJA 100 COMP,SULFASALAZINA,
13928,AZULFIDINE EN 500MG FCO X100COM.REC.,SULFASALAZINA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
15784,AZULFIDINE-EN 500MG. CAJA 100 COMP.,SULFASALAZINA,
15786,AZULFIDINE-EN 500MG. CAJA 40 COMP,SULFASALAZINA,
14163,AZYMOL (B) 15MG X30COM.,ARIPIPRAZOL,PSICOLEPTICOS
14229,AZYMOL (B) 5MG X30COM.,ARIPIPRAZOL,PSICOLEPTICOS
15340,AZYMOL 10MG. CAJA 30 COMP.,ARIPIPRAZOL,
15345,AZYMOL 15MG. CAJA 30 COMP.,ARIPIPRAZOL,
15346,AZYMOL 5MG.CAJA 30 COMP.REC,ARIPIPRAZOL,
23463,B-COMPLEX ENERGY X60CAP.BLAN,VITAMINAS COMPLEJO B,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC
23538,B-COMPLEX X90CAP.,VITAMINAS COMPLEJO B,VITAMINAS
17072,BACITRACINA + NEOMICINA UNG. 15 GR. (MNT),BACITRACINA/NEOMICINA,ANTIBIOTICO TOPICO
15014,BACITRACINA + NEOMICINA UNG. DERM. 15GR.,BACITRACINA + NEOMICINA,
13132,BACITRACINA/NEOMICINA UNG.X15G,BACITRACINA / NEOMICINA,ANTIBIOTICOS Y QUIMIOTERAPICOS PARA USO DERMATOLOGICO
15001,BACTEROL FORTE CAJA 10 COMP.,SULFAMETOXAZOL + TRIMETOPRIMA,
13727,BAGOMICINA 100MG X15COM.REC.,MINOCICLINA,ANTIBACTERIANOS PARA USO SISTEMICO
14990,BAGOMICINA 100MG. CAJA 15 COMP.,MINOCICLINA,
